,Compound,Date,Hockey Team,Negative,Neutral,Positive,Text,Tweets Ago
127,0.0,Mon Dec 03 17:27:42 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,OFFICIAL: #Coyotes Recall Garland from @RoadrunnersAHL https://t.co/LYWDZs8CUJ,28
128,-0.2263,Mon Dec 03 17:13:13 +0000 2018,@ArizonaCoyotes,0.924,0.076,0.0,RT @PR_NHL: ⭐⭐@Adin_Hill stopped 59 of the 60 shots he faced and recorded his first career NHL shutout to lift the @ArizonaCoyotes to a per…,29
129,0.5707,Mon Dec 03 17:02:30 +0000 2018,@ArizonaCoyotes,0.73,0.0,0.27,"Your @NHL second star of the week. 

Congrats @Adin_Hill! ⭐️⭐️ https://t.co/Fm5ZxLenfh",30
130,0.0,Mon Dec 03 17:01:12 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"RT @NHL: Your @Molson_Canadian Three Stars of the Week:
⭐ @markscheifele55: 5-3—8 in 4 GP
⭐⭐ @Adin_Hill: 3-0-0, 0.43 GAA, .983 SV%, 1 SO
⭐⭐…",31
131,-0.7184,Sun Dec 02 22:00:02 +0000 2018,@ArizonaCoyotes,0.75,0.25,0.0,UPDATE: #Coyotes forward Michael Grabner suffered an eye injury during the first period of last night's game vs. St… https://t.co/iQmAJaYxMi,32
132,0.6696,Sun Dec 02 21:42:33 +0000 2018,@ArizonaCoyotes,0.308,0.0,0.692,@CamCox12 Love it! 🙌,33
133,0.0,Sun Dec 02 21:40:04 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"🔘 Led all @NHL goalies for the week with a .983 SV% and 0.43 GAA. 
 
🔘 Became the youngest goalie in #Coyotes histo… https://t.co/AkNxRT26iU",34
134,0.7574,Sun Dec 02 21:25:00 +0000 2018,@ArizonaCoyotes,0.645,0.079,0.276,"""How did he stop that?!"" 😱

November's @BestWestern Best Save goes to the kid who closed out the month with a bang:… https://t.co/NMD0iRqYFg",35
135,0.34,Sun Dec 02 19:30:00 +0000 2018,@ArizonaCoyotes,0.882,0.0,0.118,"This was a wild one against the Wild. 🙃

November's @DrinkWildTonic Play of the Month is the Alex Goligoski stretch… https://t.co/XNmN0sVfEi",36
136,0.0,Sun Dec 02 18:49:10 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,@CindiKillian 👻,37
137,0.6239,Sun Dec 02 18:44:36 +0000 2018,@ArizonaCoyotes,0.83,0.0,0.17,"Head over to Snapchat for Day 2 of our 25 Days of Giveaways! Follow and reply to win today's 🎁. 

👻: nhlcoyotes",38
138,0.4588,Sun Dec 02 18:11:50 +0000 2018,@ArizonaCoyotes,0.833,0.0,0.167,"RT @NHL: Wanna learn how to make a sweet pass?

Let @ClaytonKeller37 show you the ropes. https://t.co/SOsgIVzu68",39
139,0.5719,Sun Dec 02 17:55:46 +0000 2018,@ArizonaCoyotes,0.837,0.0,0.163,"Four goals this month that all seemed to come at the perfect time. 

November's @GanemJewelers Player of the Month… https://t.co/gyzXFgblV0",40
140,0.3384,Sun Dec 02 16:06:27 +0000 2018,@ArizonaCoyotes,0.909,0.0,0.091,“We knew our identity is our speed and that's exactly what we did. We used it very well and they just got too tired… https://t.co/lqxrDJWtJn,41
141,-0.0516,Sun Dec 02 06:03:01 +0000 2018,@ArizonaCoyotes,0.882,0.118,0.0,Hey @SportsCenter - just gonna leave this here for you. 😏 https://t.co/efmL59nz09,42
142,0.9098,Sun Dec 02 05:18:21 +0000 2018,@ArizonaCoyotes,0.562,0.0,0.438,RT @ahronCo21: A pretty nice little Sunday too with free cheeseburgers at @CBSquaredAZ thanks to @ArizonaCoyotes racking up the goals! Than…,43
143,0.0,Sun Dec 02 05:11:07 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"“I don’t know. It was an unreal game by the guys again.”

We'll take it, again. Postgame thoughts from Adin Hill an… https://t.co/S6dqnHUSRw",44
144,0.0,Sun Dec 02 04:59:07 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"""WHAT a game, boys. WHAT a game.""

Anyone who saw tonight's 6th goal knows who got the belt. https://t.co/ndC8ZB2sFP",45
145,0.5411,Sun Dec 02 04:25:00 +0000 2018,@ArizonaCoyotes,0.821,0.0,0.179,"You know the drill!

This W means you can save on tickets for Thursday vs. Washington. ➡️https://t.co/lEMZXCOlYY https://t.co/gIJfnZnbfl",46
146,0.0,Sun Dec 02 04:02:07 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,Hear from Coach Tocchet after tonight's W over St. Louis: https://t.co/3roGDGLPLt,47
147,0.7184,Sun Dec 02 04:01:21 +0000 2018,@ArizonaCoyotes,0.4,0.0,0.6,Actually a pretty nice little Saturday. https://t.co/RmmM7mIqpa,48
148,-0.296,Sun Dec 02 03:55:00 +0000 2018,@ArizonaCoyotes,0.784,0.216,0.0,RT @MarkRaney1: @ArizonaCoyotes @Adin_Hill Adin Hill? No. Adin MOUNTAIN,49
149,0.5859,Sun Dec 02 03:48:29 +0000 2018,@ArizonaCoyotes,0.787,0.0,0.213,"6-1 win on a Kachina Saturday?

Just another day at the office for this guy. https://t.co/H9uzXAyNvY",50
150,0.7263,Sun Dec 02 03:43:54 +0000 2018,@ArizonaCoyotes,0.663,0.0,0.337,RT tonight's 3 Stars of the Game for the chance to win a 🎁 from @GanemJewelers! https://t.co/jGGjDm2erS,51
151,0.0,Sun Dec 02 03:42:08 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,😄 https://t.co/IyIN9DwfIG,52
152,0.0,Sun Dec 02 03:40:40 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,YOTES WIN!!!!! https://t.co/zkKApsLY1m,53
153,0.0,Sun Dec 02 03:35:06 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,When you've got your swag back. https://t.co/zNnGibk1Uc,54
154,-0.7065,Sun Dec 02 03:31:35 +0000 2018,@ArizonaCoyotes,0.338,0.662,0.0,CAN'T STOP WON'T STOP. https://t.co/jxRIKgJs1W,55
155,0.5563,Sun Dec 02 03:30:18 +0000 2018,@ArizonaCoyotes,0.625,0.0,0.375,Nobody has more fun than #OurPack. https://t.co/K5CkituEu9,56
156,0.0,Sun Dec 02 03:18:22 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,Mood. https://t.co/jsMQGNwoL9,57
157,0.6696,Sun Dec 02 03:11:47 +0000 2018,@ArizonaCoyotes,0.474,0.13,0.396,"Congrats on assist No. 200, O! 

We're glad you're ours. https://t.co/afHb6lvXra",58
158,0.296,Sun Dec 02 03:03:42 +0000 2018,@ArizonaCoyotes,0.804,0.0,0.196,"Yeah, we can go for another 20. 

📺: @FOXSPORTSAZ https://t.co/fdMvmiCSF2",59
159,0.0,Sun Dec 02 02:59:14 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,It's celly szn at Gila River Arena. https://t.co/w9XIXYb3jq,60
160,0.2732,Sun Dec 02 02:49:19 +0000 2018,@ArizonaCoyotes,0.656,0.0,0.344,"Well, that escalated quickly. https://t.co/0IYVthRLO1",61
161,-0.3875,Sun Dec 02 02:47:00 +0000 2018,@ArizonaCoyotes,0.842,0.158,0.0,If at first you don't succeed - just get to the front of the net. https://t.co/Z7TWcgni16,62
162,-0.347,Sun Dec 02 02:42:38 +0000 2018,@ArizonaCoyotes,0.392,0.383,0.224,"NO, DEFINITELY NO NEED TO PANIK. 

IT'S 5-1. https://t.co/SxFqyuTKXA",63
163,0.8126,Sun Dec 02 02:27:11 +0000 2018,@ArizonaCoyotes,0.654,0.0,0.346,"The stretch pass ✅
The perfect feed ✅
The snipe ✅

The perfect goal, from start to finish. https://t.co/xnroUZknMa",64
164,0.4404,Sun Dec 02 02:26:03 +0000 2018,@ArizonaCoyotes,0.674,0.0,0.326,"Thanks for the 🍔, Cousin Nicky. https://t.co/8AVe3TSuMU",65
165,0.5766,Sun Dec 02 02:23:05 +0000 2018,@ArizonaCoyotes,0.446,0.0,0.554,OUR FAVORITE COUSIN. https://t.co/x2RRhrIARO,66
166,0.0,Sun Dec 02 02:18:34 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"Go to the net and the rest will follow. 

Fish makes it 3-1 #Yotes. https://t.co/buN0HI4Fqd",67
167,0.0,Sun Dec 02 02:15:15 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,FISH RESPONDS!!! https://t.co/DJGfIPxIXi,68
168,0.296,Sun Dec 02 02:14:23 +0000 2018,@ArizonaCoyotes,0.82,0.0,0.18,"Schmaltz to Keller.

Yeah, we can get used to this. https://t.co/sTR8DxqwNY",69
169,0.0,Sun Dec 02 02:13:09 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,The Blues get one back. 2-1 game.,70
170,0.586,Sun Dec 02 02:10:31 +0000 2018,@ArizonaCoyotes,0.345,0.0,0.655,OKAY KELLS!!!! https://t.co/znASAvTc8B,71
171,0.0,Sun Dec 02 02:07:53 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"Second period starts now. 

📺: @FOXSPORTSAZ https://t.co/NCHcWGwiEh",72
172,-0.4215,Sun Dec 02 02:03:29 +0000 2018,@ArizonaCoyotes,0.833,0.167,0.0,OFFICIAL: Michael Grabner will not return to tonight's game due to an upper body injury.,73
173,0.0,Sun Dec 02 01:50:11 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,We'll take it. https://t.co/yuBA5AwFrl,74
174,0.0,Sun Dec 02 01:42:41 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,When you get your fourth PP of the period. https://t.co/MlBlAenkoA,75
175,0.6361,Sun Dec 02 01:36:35 +0000 2018,@ArizonaCoyotes,0.544,0.0,0.456,"So beautiful.

The goal, guys. https://t.co/PNcjDU79KH",76
176,0.0,Sun Dec 02 01:34:10 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,CHYCHRUN!!!! https://t.co/6riC9LLRNW,77
177,0.0,Sun Dec 02 01:11:22 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,It's go time. https://t.co/yMqGmWrWyW,78
178,0.0,Sun Dec 02 01:10:43 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,@Tenmina DEC. 8TH. BE THERE.,79
179,0.1531,Sun Dec 02 01:03:37 +0000 2018,@ArizonaCoyotes,0.904,0.0,0.096,"Social Scoop:
📺: @FOXSPORTSAZ 
📻: @ESPN 620 AM
🖥: https://t.co/Ha2IrjXYlS 
👻: nhlcoyotes 
#️⃣: #OurPack | #STLvsARI https://t.co/K5g05RzJuh",80
180,0.0,Sun Dec 02 00:45:44 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"Adin Hill gets the start at home this time around. 

Lineups for #STLvsARI are in: https://t.co/mbLBGBQRZM",81
181,0.0,Sun Dec 02 00:37:20 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,First Kachina Saturday for Nick. 🔥 https://t.co/j1QxMnQ7aA,82
182,0.7579,Sat Dec 01 23:30:00 +0000 2018,@ArizonaCoyotes,0.694,0.0,0.306,"We're all about making dreams come true. 

Tweet #lifegOEL for the chance to take a selfie with @OEL23 before tonig… https://t.co/qbRNFP6X6M",83
183,0.0,Sat Dec 01 20:52:40 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,@Coyotesgrl @briantall75 @SandersonFordAZ You can get them @theCoyotesDen!,84
184,0.8212,Sat Dec 01 20:30:00 +0000 2018,@ArizonaCoyotes,0.576,0.0,0.424,"Don't forget: Tonight, you can make someone's holiday a little brighter by bringing a gift for our @SandersonFordAZ… https://t.co/Wt6Dpg6erE",85
185,0.0,Sat Dec 01 20:00:01 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,Can Adin Hill do it again? 👀 https://t.co/jSsx08il8q,86
186,0.34,Sat Dec 01 19:35:58 +0000 2018,@ArizonaCoyotes,0.897,0.0,0.103,Nick Schmaltz (@thisisnick_09) will play his first home game in AZ tonight as the #Yotes go for three in a row vs.… https://t.co/biTzLZMbCk,87
187,0.4404,Sat Dec 01 19:15:00 +0000 2018,@ArizonaCoyotes,0.879,0.0,0.121,"""Got both games on the road against two good teams in their buildings. Now, got to get it done at home.""… https://t.co/YNTuvtoKVh",88
188,0.2382,Sat Dec 01 18:55:00 +0000 2018,@ArizonaCoyotes,0.919,0.0,0.081,"""You can muster a good effort for 60 minutes every once in a while, but can you do it for 10 games straight?"" 

Tha… https://t.co/xlqsHuydtC",89
189,-0.296,Sat Dec 01 18:32:03 +0000 2018,@ArizonaCoyotes,0.645,0.355,0.0,No Blues today. ✌🏼 https://t.co/6NJ22AkhmN,90
190,0.0,Sat Dec 01 17:31:38 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,Adin Hill gets the start in net vs. St. Louis. https://t.co/phHxE7wr6t,91
191,0.0,Sat Dec 01 17:05:52 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,@CoyotesPL Should find out soon!,92
192,0.5267,Sat Dec 01 16:55:15 +0000 2018,@ArizonaCoyotes,0.784,0.0,0.216,"Since it's officially December, we're getting into the holiday spirit. 

It's Operation Santa Claus Night pres. by… https://t.co/9GMXZvF73d",93
193,0.7583,Sat Dec 01 16:48:36 +0000 2018,@ArizonaCoyotes,0.711,0.0,0.289,"Back home and it feels so good. 🤗

Getting ready to take on St. Louis tonight at 6 PM. https://t.co/ydEB7fYryf",94
194,0.0,Sat Dec 01 02:31:52 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"ICYMI: @Adin_Hill was a guest on @NHLNetwork today. 📺 

https://t.co/h779xyhuBO",95
195,0.0,Fri Nov 30 22:17:38 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"OFFICIAL: #Coyotes Recall Kempe, Assign Miska to AHL https://t.co/wqgihuxi4V",96
196,0.0,Fri Nov 30 22:06:12 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,#Coyotes goalie @Adin_Hill will be a guest on @NHLNetwork at 3:30 pm,97
197,0.0,Fri Nov 30 20:35:48 +0000 2018,@ArizonaCoyotes,1.0,0.0,0.0,"""The Coyotes believed in him as a rookie, and now it's our time to believe in him as our captain.""  

Meet Bob and… https://t.co/N172H9cVG5",98
198,0.6808,Fri Nov 30 19:45:00 +0000 2018,@ArizonaCoyotes,0.694,0.0,0.306,"Tomorrow, we're helping @SandersonFordAZ make some Christmas wishes come true. 

If you're coming to the game, you… https://t.co/PQYkajIkky",99
199,0.7081,Fri Nov 30 19:13:08 +0000 2018,@ArizonaCoyotes,0.718,0.0,0.282,"RT @DesertFinancial: Hurry! Here’s your last chance at up to $25,000 or an @ArizonaCoyotes prize! https://t.co/4hCp6aS2mb https://t.co/tAbB…",100
200,0.0,Tue Dec 04 01:14:06 +0000 2018,@NHLBruins,1.0,0.0,0.0,".@Matt_Grzelcyk5 and @jeremylauzon21 worked up quite an appetite after a recent practice in Detroit.

See which Det… https://t.co/ReNFlb9WyM",1
201,0.7777,Mon Dec 03 23:26:18 +0000 2018,@NHLBruins,0.772,0.0,0.228,"RT @NHL: Can't get enough 🍝? Show your love for @pastrnak96 and use #NHLAllStar Fan Vote to send him to San Jose! 

VOTE ➡️ https://t.co/Iw…",2
202,0.8126,Mon Dec 03 21:30:12 +0000 2018,@NHLBruins,0.704,0.0,0.296,"“I liked his compete on the puck. I liked that he shot it. I liked that he scored again. We'll give it a whirl.""

📝… https://t.co/RlkJvxHQD6",3
203,0.6597,Mon Dec 03 21:00:01 +0000 2018,@NHLBruins,0.481,0.0,0.519,Bruins announce 2018 holiday charitable initiatives: https://t.co/pXAeotK8S6,4
204,0.34,Mon Dec 03 20:13:15 +0000 2018,@NHLBruins,0.862,0.0,0.138,".@DonatoRyan discusses his play since returning from Providence, including his work along the boards #NHLBruins: https://t.co/QPGQYoRrvG",5
205,0.0,Mon Dec 03 19:45:57 +0000 2018,@NHLBruins,1.0,0.0,0.0,"🎥 Bruce Cassidy talks about Charlie McAvoy's progression, Torey Krug's status, and the recall of JFK: https://t.co/4HPkRLDWgq",6
206,0.0,Mon Dec 03 19:33:20 +0000 2018,@NHLBruins,1.0,0.0,0.0,".@CMcAvoy44 on being full contact during today's practice: ""A big step forward today...think it went very well.""… https://t.co/YUKzT4m7iR",7
207,0.4019,Mon Dec 03 18:49:04 +0000 2018,@NHLBruins,0.847,0.0,0.153,"Last weekend's @MAStateLottery #8SpokedSalute recipient was Gunner's Mate First Class Lawrence Threatt, an active m… https://t.co/Yzl5BQF5my",8
208,0.0,Mon Dec 03 17:47:05 +0000 2018,@NHLBruins,1.0,0.0,0.0,Tune in to an all new episode of #BehindtheB presented by @Ticketmaster tonight at 7:30PM on @NESN. https://t.co/dLDEcfGFUx,9
209,0.0,Mon Dec 03 16:41:54 +0000 2018,@NHLBruins,1.0,0.0,0.0,"#NHLBruins updates per Bruce Cassidy.

Torey Krug was given a maintenance day, he will travel, “I assume he will pl… https://t.co/Fz6r3Gi2A4",10
210,0.0,Mon Dec 03 16:15:33 +0000 2018,@NHLBruins,1.0,0.0,0.0,#NHLBruins recall Jakob Forsbacka Karlsson from @AHLBruins: https://t.co/fBrDVnyNCa,11
211,0.0,Mon Dec 03 16:11:29 +0000 2018,@NHLBruins,1.0,0.0,0.0,"#NHLBruins practice lines:

Marchand - Cave - Pasta
Donato - Krejci - DeBrusk
Heinen - Nordstrom/JFK- Acciari
Wagne… https://t.co/6PKIozJmIP",12
212,0.0,Mon Dec 03 15:49:57 +0000 2018,@NHLBruins,1.0,0.0,0.0,Jakob Forsbacka Karlsson is on the ice for practice this morning. Torey Krug is not on the ice for the skate.,13
213,0.0,Mon Dec 03 15:46:09 +0000 2018,@NHLBruins,1.0,0.0,0.0,Charlie McAvoy: Back in Black. https://t.co/0MEj7fMVL9,14
214,0.5719,Mon Dec 03 15:38:22 +0000 2018,@NHLBruins,0.351,0.0,0.649,Happy Monday 🙌 https://t.co/mlMcnh1u8z,15
215,0.6808,Mon Dec 03 14:13:01 +0000 2018,@NHLBruins,0.789,0.0,0.211,"""They've been supporting us for the whole year every game, so they deserve to know who they support. We get to know… https://t.co/YOLiC03T8J",16
216,0.0,Mon Dec 03 01:37:04 +0000 2018,@NHLBruins,1.0,0.0,0.0,"Here's your postgame infographic for last night's matchup against the Red Wings, presented by @CDWCorp. https://t.co/dY2ylLCKpn",17
217,0.0,Sun Dec 02 19:06:07 +0000 2018,@NHLBruins,1.0,0.0,0.0,"Two minutes for roughing. 

#NHLBruins https://t.co/hFkGSzDj7W",18
218,0.8316,Sun Dec 02 18:51:15 +0000 2018,@NHLBruins,0.614,0.0,0.386,"#NHLBruins president Cam Neely with a special announcement here at the Winter Warmer.

Congratulations to Bergy and… https://t.co/rwlmqZpDY9",19
219,0.0,Sun Dec 02 18:43:17 +0000 2018,@NHLBruins,1.0,0.0,0.0,Today’s event is #WinterClassic themed as we begin the countdown to the big game on New Year’s Day! ❄️ ☘️ https://t.co/EvuGZB4nwh,20
220,0.0,Tue Dec 04 01:14:06 +0000 2018,@NHLBruins,1.0,0.0,0.0,".@Matt_Grzelcyk5 and @jeremylauzon21 worked up quite an appetite after a recent practice in Detroit.

See which Det… https://t.co/ReNFlb9WyM",21
221,0.7777,Mon Dec 03 23:26:18 +0000 2018,@NHLBruins,0.772,0.0,0.228,"RT @NHL: Can't get enough 🍝? Show your love for @pastrnak96 and use #NHLAllStar Fan Vote to send him to San Jose! 

VOTE ➡️ https://t.co/Iw…",22
222,0.8126,Mon Dec 03 21:30:12 +0000 2018,@NHLBruins,0.704,0.0,0.296,"“I liked his compete on the puck. I liked that he shot it. I liked that he scored again. We'll give it a whirl.""

📝… https://t.co/RlkJvxHQD6",23
223,0.6597,Mon Dec 03 21:00:01 +0000 2018,@NHLBruins,0.481,0.0,0.519,Bruins announce 2018 holiday charitable initiatives: https://t.co/pXAeotK8S6,24
224,0.34,Mon Dec 03 20:13:15 +0000 2018,@NHLBruins,0.862,0.0,0.138,".@DonatoRyan discusses his play since returning from Providence, including his work along the boards #NHLBruins: https://t.co/QPGQYoRrvG",25
225,0.0,Mon Dec 03 19:45:57 +0000 2018,@NHLBruins,1.0,0.0,0.0,"🎥 Bruce Cassidy talks about Charlie McAvoy's progression, Torey Krug's status, and the recall of JFK: https://t.co/4HPkRLDWgq",26
226,0.0,Mon Dec 03 19:33:20 +0000 2018,@NHLBruins,1.0,0.0,0.0,".@CMcAvoy44 on being full contact during today's practice: ""A big step forward today...think it went very well.""… https://t.co/YUKzT4m7iR",27
227,0.4019,Mon Dec 03 18:49:04 +0000 2018,@NHLBruins,0.847,0.0,0.153,"Last weekend's @MAStateLottery #8SpokedSalute recipient was Gunner's Mate First Class Lawrence Threatt, an active m… https://t.co/Yzl5BQF5my",28
228,0.0,Mon Dec 03 17:47:05 +0000 2018,@NHLBruins,1.0,0.0,0.0,Tune in to an all new episode of #BehindtheB presented by @Ticketmaster tonight at 7:30PM on @NESN. https://t.co/dLDEcfGFUx,29
229,0.0,Mon Dec 03 16:41:54 +0000 2018,@NHLBruins,1.0,0.0,0.0,"#NHLBruins updates per Bruce Cassidy.

Torey Krug was given a maintenance day, he will travel, “I assume he will pl… https://t.co/Fz6r3Gi2A4",30
230,0.0,Mon Dec 03 16:15:33 +0000 2018,@NHLBruins,1.0,0.0,0.0,#NHLBruins recall Jakob Forsbacka Karlsson from @AHLBruins: https://t.co/fBrDVnyNCa,31
231,0.0,Mon Dec 03 16:11:29 +0000 2018,@NHLBruins,1.0,0.0,0.0,"#NHLBruins practice lines:

Marchand - Cave - Pasta
Donato - Krejci - DeBrusk
Heinen - Nordstrom/JFK- Acciari
Wagne… https://t.co/6PKIozJmIP",32
232,0.0,Mon Dec 03 15:49:57 +0000 2018,@NHLBruins,1.0,0.0,0.0,Jakob Forsbacka Karlsson is on the ice for practice this morning. Torey Krug is not on the ice for the skate.,33
233,0.0,Mon Dec 03 15:46:09 +0000 2018,@NHLBruins,1.0,0.0,0.0,Charlie McAvoy: Back in Black. https://t.co/0MEj7fMVL9,34
234,0.5719,Mon Dec 03 15:38:22 +0000 2018,@NHLBruins,0.351,0.0,0.649,Happy Monday 🙌 https://t.co/mlMcnh1u8z,35
235,0.6808,Mon Dec 03 14:13:01 +0000 2018,@NHLBruins,0.789,0.0,0.211,"""They've been supporting us for the whole year every game, so they deserve to know who they support. We get to know… https://t.co/YOLiC03T8J",36
236,0.0,Mon Dec 03 01:37:04 +0000 2018,@NHLBruins,1.0,0.0,0.0,"Here's your postgame infographic for last night's matchup against the Red Wings, presented by @CDWCorp. https://t.co/dY2ylLCKpn",37
237,0.0,Sun Dec 02 19:06:07 +0000 2018,@NHLBruins,1.0,0.0,0.0,"Two minutes for roughing. 

#NHLBruins https://t.co/hFkGSzDj7W",38
238,0.8316,Sun Dec 02 18:51:15 +0000 2018,@NHLBruins,0.614,0.0,0.386,"#NHLBruins president Cam Neely with a special announcement here at the Winter Warmer.

Congratulations to Bergy and… https://t.co/rwlmqZpDY9",39
239,0.0,Sun Dec 02 18:43:17 +0000 2018,@NHLBruins,1.0,0.0,0.0,Today’s event is #WinterClassic themed as we begin the countdown to the big game on New Year’s Day! ❄️ ☘️ https://t.co/EvuGZB4nwh,40
240,0.3595,Sun Dec 02 18:34:19 +0000 2018,@NHLBruins,0.878,0.0,0.122,"The 2018 Winter Warmer Season Ticket Holder Event, pres. by @Ticketmaster, is underway at the Park Plaza Hotel! https://t.co/87bcxTA2il",41
241,0.0,Sun Dec 02 18:20:59 +0000 2018,@NHLBruins,1.0,0.0,0.0,#NHLBruins assign Jakob Forsbacka Karlsson to @AHLBruins: https://t.co/YdxIylyZym,42
242,-0.7783,Sun Dec 02 14:00:12 +0000 2018,@NHLBruins,0.764,0.236,0.0,"""There was some bad and some pushback, we got ourselves back in the game. And then we failed to manage the puck in… https://t.co/mlFxmBkech",43
243,0.6114,Sun Dec 02 13:00:08 +0000 2018,@NHLBruins,0.501,0.0,0.499,"Happy Hanukkah, #NHLBruins fans! https://t.co/Zs3XkZvLpH",44
244,0.1531,Sun Dec 02 03:34:23 +0000 2018,@NHLBruins,0.779,0.098,0.123,"“There was fire in the group. I don’t think we had a lot of luck around their net tonight again.”

🎥 Bruce Cassidy,… https://t.co/EMVdEKx6P4",45
